"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"hudtsnut  ","P",04/27/2017 8:41,1,1,1         ,2         ,"{CFY} {PNP} {TSE} {WS1}",0.006,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,1.69,<1> (CHB) ,
"hudtsnut  ","P",05/10/2017 20:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.31,<1> (CHB) ,"",<0>  ,0.94,<1> (CHB) ,
"hudtsnut  ","P",05/10/2017 22:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.31,<1> (CHB) ,"",<0>  ,0.9,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 1:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.32,<1> (CHB) ,"",<0>  ,0.99,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 3:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.29,<1> (CHB) ,"",<0>  ,1.01,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 6:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.27,<1> (CHB) ,"",<0>  ,1.12,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 8:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.3,<1> (CHB) ,"",<0>  ,1.16,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 8:45,1,1,1         ,1         ,"{CSP} {PNP} {TSE} {WS0}",0.006,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.28,<1> (CHB) ,"",<0>  ,1.08,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 8:46,1,1,1         ,2         ,"{CSP} {PNP} {TSE} {WS0}",0.007,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.28,<1> (CHB) ,"",<0>  ,1.04,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 11:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.3,<1> (CHB) ,"",<0>  ,0.85,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 13:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.3,<1> (CHB) ,"",<0>  ,1.13,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 16:00,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.3,<1> (CHB) ,"",<0>  ,0.59,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 18:30,1,1,2         ,1         ,"",0.01,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.3,<1> (CHB) ,"",<0>  ,1.01,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 21:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.28,<1> (CHB) ,"",<0>  ,0.75,<1> (CHB) ,
"hudtsnut  ","P",05/11/2017 23:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.29,<1> (CHB) ,"",<0>  ,0.83,<1> (CHB) ,
"hudtsnut  ","P",06/12/2017 23:00,1,1,2         ,1         ,"",0.005,<1> (CHB) ,0.03,<0>  ,"","",0.32,<1> (CHB) ,"",<0>  ,4.28,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 1:30,1,1,2         ,1         ,"",0.01,<1> (CHB) ,0.04,<0>  ,"","",0.42,<1> (CHB) ,"",<0>  ,2.45,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 4:00,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.04,<0>  ,"","",0.42,<1> (CHB) ,"",<0>  ,2.82,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 6:30,1,1,2         ,1         ,"",0.007,<1> (CHB) ,0.04,<0>  ,"","",0.37,<1> (CHB) ,"",<0>  ,4.38,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 9:00,1,1,2         ,1         ,"",0.004,<1> (CHB) ,0.04,<0>  ,"","",0.27,<1> (CHB) ,"",<0>  ,3.15,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 10:09,1,1,1         ,1         ,"{CHY} {PNP} {TSE} {WS1}",0.004,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.18,<1> (CHB) ,"",<0>  ,8.43,<1> [SRD] (CHB) ,
"hudtsnut  ","P",06/13/2017 10:10,1,1,1         ,2         ,"{CHY} {PNP} {TSE} {WS1} {CHB}",0.004,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.16,<1> (CHB) ,"",<0>  ,15.0,<1> [SRD] (CDR) ,
"hudtsnut  ","P",06/13/2017 11:30,1,1,2         ,1         ,"{CHY} {PNP} {WS1}",0.002,<1> (CHB) ,0.06,<0>  ,"","",0.21,<1> (CHB) ,"",<0>  ,3.43,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 14:00,1,1,2         ,1         ,"",0.007,<1> (CHB) ,0.04,<0>  ,"","",0.4,<1> (CHB) ,"",<0>  ,2.51,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 16:30,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.04,<0>  ,"","",0.41,<1> (CHB) ,"",<0>  ,1.68,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 19:00,1,1,2         ,1         ,"",0.005,<1> (CHB) ,0.04,<0>  ,"","",0.36,<1> (CHB) ,"",<0>  ,1.75,<1> (CHB) ,
"hudtsnut  ","P",06/13/2017 21:30,1,1,2         ,1         ,"",0.003,<1> (CHB) ,0.03,<0>  ,"","",0.27,<1> (CHB) ,"",<0>  ,5.8,<1> (CHB) ,
"hudtsnut  ","P",06/14/2017 0:00,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.03,<0>  ,"","",0.36,<1> (CHB) ,"",<0>  ,3.3,<1> (CHB) ,
"hudtsnut  ","P",06/14/2017 2:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<0>  ,"","",0.41,<1> (CHB) ,"",<0>  ,2.07,<1> (CHB) ,
"hudtsnut  ","P",07/17/2017 14:30,1,1,2         ,1         ,"","",<-2> [GDM] ,0.04,<1> (CHB) ,"","",0.02,<-4> [SBL] (CHB) ,"",<0>  ,"",<-2> [GDM] ,
"hudtsnut  ","P",07/17/2017 17:00,1,1,2         ,1         ,"",0.019,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.45,<1> (CHB) ,"",<0>  ,1.13,<1> (CHB) ,
"hudtsnut  ","P",07/17/2017 19:30,1,1,2         ,1         ,"",0.021,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.49,<1> (CHB) ,"",<0>  ,0.78,<1> (CHB) ,
"hudtsnut  ","P",07/17/2017 22:00,1,1,2         ,1         ,"",0.02,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.46,<1> (CHB) ,"",<0>  ,0.6,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 0:30,1,1,2         ,1         ,"",0.018,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.32,<1> (CHB) ,"",<0>  ,0.32,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 3:00,1,1,2         ,1         ,"",0.014,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.17,<1> (CHB) ,"",<0>  ,0.9,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 5:30,1,1,2         ,1         ,"",0.018,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.41,<1> (CHB) ,"",<0>  ,1.14,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 8:00,1,1,2         ,1         ,"",0.018,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.47,<1> (CHB) ,"",<0>  ,0.91,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 10:30,1,1,2         ,1         ,"",0.015,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.4,<1> (CHB) ,"",<0>  ,1.65,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 11:50,1,1,1         ,1         ,"{CSP} {PNP} {TSE} {WS0}",0.017,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.35,<1> (CHB) ,"",<0>  ,1.9,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 11:51,1,1,1         ,2         ,"{CSP} {PNP} {TSE} {WS0}",0.017,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.35,<1> (CHB) ,"",<0>  ,2.05,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 13:00,1,1,2         ,1         ,"{CSP} {PNP} {WS0}",0.011,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.27,<1> (CHB) ,"",<0>  ,1.72,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 15:30,1,1,2         ,1         ,"",0.014,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.08,<1> (CHB) ,"",<0>  ,1.46,<1> (CHB) ,
"hudtsnut  ","P",07/18/2017 18:00,1,1,2         ,1         ,"",0.017,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.46,<1> (CHB) ,"",<0>  ,1.02,<1> (CHB) ,
"hudtsnut  ","P",08/08/2017 8:50,1,1,1         ,1         ,"{CPB} {PNP} {TSL} {WS0}",0.012,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.19,<1> (CHB) ,"",<0>  ,1.87,<1> (CHB) ,
"hudtsnut  ","P",08/08/2017 8:51,1,1,1         ,2         ,"{CPB} {PNP} {TSL} {WS0}",0.013,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.19,<1> (CHB) ,"",<0>  ,1.98,<1> (CHB) ,
"hudtsnut  ","P",08/09/2017 9:30,1,1,2         ,1         ,"{CPB} {PLR} {WS1}",0.004,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.15,<1> (CHB) ,"",<0>  ,1.83,<1> (CHB) ,
"hudtsnut  ","P",08/09/2017 12:00,1,1,2         ,1         ,"",0.016,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.38,<1> (CHB) ,"",<0>  ,4.65,<1> (CHB) ,
"hudtsnut  ","P",08/09/2017 14:30,1,1,2         ,1         ,"",0.013,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.38,<1> (CHB) ,"",<0>  ,4.48,<1> (CHB) ,
"hudtsnut  ","P",08/09/2017 17:00,1,1,2         ,1         ,"",0.013,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.36,<1> (CHB) ,"",<0>  ,4.1,<1> (CHB) ,
"hudtsnut  ","P",08/09/2017 19:30,1,1,2         ,1         ,"",0.013,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.28,<1> (CHB) ,"",<0>  ,3.86,<1> (CHB) ,
"hudtsnut  ","P",08/09/2017 22:00,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.33,<1> (CHB) ,"",<0>  ,3.68,<1> (CHB) ,
"hudtsnut  ","P",08/10/2017 0:30,1,1,2         ,1         ,"",0.014,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.41,<1> (CHB) ,"",<0>  ,3.63,<1> (CHB) ,
"hudtsnut  ","P",08/10/2017 3:00,1,1,2         ,1         ,"",0.016,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.41,<1> (CHB) ,"",<0>  ,3.32,<1> (CHB) ,
"hudtsnut  ","P",08/10/2017 5:30,1,1,2         ,1         ,"",0.016,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,3.62,<1> (CHB) ,
"hudtsnut  ","P",08/10/2017 8:00,1,1,2         ,1         ,"",0.013,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.27,<1> (CHB) ,"",<0>  ,3.49,<1> (CHB) ,
"hudtsnut  ","P",08/10/2017 10:30,1,1,2         ,1         ,"",0.013,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.23,<1> (CHB) ,"",<0>  ,2.67,<1> (CHB) ,
"hudtsnut  ","P",08/10/2017 13:00,1,1,2         ,1         ,"{CSP} {PNP} {WS1}",0.013,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,4.41,<1> (CHB) ,
"hudtsnut  ","P",09/20/2017 8:30,1,1,2         ,1         ,"{CPB} {PNP} {WS1}",0.006,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.12,<1> (CHB) ,"",<0>  ,1.21,<1> (CHB) ,
"hudtsnut  ","P",09/20/2017 11:00,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.37,<1> (CHB) ,"",<0>  ,0.02,<-4> [SBL] (CHB) ,
"hudtsnut  ","P",09/20/2017 13:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,2.45,<1> (CHB) ,
"hudtsnut  ","P",09/20/2017 16:00,1,1,2         ,1         ,"",0.01,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.38,<1> (CHB) ,"",<0>  ,2.03,<1> (CHB) ,
"hudtsnut  ","P",09/20/2017 18:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.22,<1> (CHB) ,"",<0>  ,1.71,<1> (CHB) ,
"hudtsnut  ","P",09/20/2017 21:00,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.36,<1> (CHB) ,"",<0>  ,1.07,<1> (CHB) ,
"hudtsnut  ","P",09/20/2017 23:30,1,1,2         ,1         ,"",0.012,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.43,<1> (CHB) ,"",<0>  ,1.75,<1> (CHB) ,
"hudtsnut  ","P",09/21/2017 2:00,1,1,2         ,1         ,"",0.01,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,1.49,<1> (CHB) ,
"hudtsnut  ","P",09/21/2017 4:30,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.36,<1> (CHB) ,"",<0>  ,1.29,<1> (CHB) ,
"hudtsnut  ","P",09/21/2017 7:00,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.25,<1> (CHB) ,"",<0>  ,1.31,<1> (CHB) ,
"hudtsnut  ","P",09/21/2017 9:30,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.38,<1> (CHB) ,"",<0>  ,1.39,<1> (CHB) ,
"hudtsnut  ","P",09/21/2017 12:00,1,1,2         ,1         ,"{CSP} {PNP}",0.012,<1> (CHB) ,0.02,<1> (CHB) ,"","",0.43,<1> (CHB) ,"",<0>  ,2.07,<1> (CHB) ,
"hudtsnut  ","P",09/22/2017 8:58,1,1,1         ,1         ,"{CSP} {PNP} {TSE} {WS1}",0.015,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.2,<1> (CHB) ,"",<0>  ,1.39,<1> (CHB) ,
"hudtsnut  ","P",09/22/2017 8:59,1,1,1         ,2         ,"{CSP} {PNP} {TSE} {WS1}",0.014,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.2,<1> (CHB) ,"",<0>  ,1.43,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 0:30,1,1,2         ,1         ,"",0.002,<1> (CHB) ,0.09,<1> (CHB) ,"","",0.32,<1> (CHB) ,"",<0>  ,1.41,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 3:00,1,1,2         ,1         ,"",0.009,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.46,<1> (CHB) ,"",<0>  ,1.93,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 5:30,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.48,<1> (CHB) ,"",<0>  ,1.93,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 8:00,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.07,<1> (CHB) ,"","",0.41,<1> (CHB) ,"",<0>  ,2.36,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 10:30,1,1,2         ,1         ,"",0.004,<1> (CHB) ,0.09,<1> (CHB) ,"","",0.31,<1> (CHB) ,"",<0>  ,2.6,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 11:57,1,1,1         ,1         ,"{CSP} {PNP} {TSE} {WS1}",0.005,<1> (CHB) ,0.12,<1> (CHB) ,"","",0.27,<1> (CHB) ,"",<0>  ,1.99,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 11:58,1,1,1         ,2         ,"{CSP} {PNP} {TSE} {WS1}",0.006,<1> (CHB) ,0.14,<1> (CHB) ,"","",0.27,<1> (CHB) ,"",<0>  ,2.08,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 13:00,1,1,2         ,1         ,"{CPB} {PNP} {WS1}",0.003,<1> (CHB) ,0.17,<1> (CHB) ,"","",0.31,<1> (CHB) ,"",<0>  ,2.76,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 15:30,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.03,<1> (CHB) ,"","",0.47,<1> (CHB) ,"",<0>  ,2.28,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 18:00,1,1,2         ,1         ,"",0.011,<1> (CHB) ,0.05,<1> (CHB) ,"","",0.47,<1> (CHB) ,"",<0>  ,2.23,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 20:30,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.06,<1> (CHB) ,"","",0.42,<1> (CHB) ,"",<0>  ,2.15,<1> (CHB) ,
"hudtsnut  ","P",10/11/2017 23:00,1,1,2         ,1         ,"",0.006,<1> (CHB) ,0.08,<1> (CHB) ,"","",0.39,<1> (CHB) ,"",<0>  ,2.22,<1> (CHB) ,
"hudtsnut  ","P",10/12/2017 1:30,1,1,2         ,1         ,"",0.005,<1> (CHB) ,0.17,<1> (CHB) ,"","",0.43,<1> (CHB) ,"",<0>  ,1.97,<1> (CHB) ,
"hudtsnut  ","P",10/12/2017 4:00,1,1,2         ,1         ,"",0.008,<1> (CHB) ,0.04,<1> (CHB) ,"","",0.47,<1> (CHB) ,"",<0>  ,2.06,<1> (CHB) ,
"hudtsnut  ","P",11/29/2017 13:37,1,1,1         ,1         ,"{CCL} {PNP} {TSE} {WS1}",0.02,<0>  ,0.09,<1> (CHB) ,"","",0.4,<0>  ,"",<0>  ,0.79,<1> (CHB) ,
"hudtsnut  ","P",11/29/2017 13:38,1,1,1         ,2         ,"{CCL} {PNP} {TSE} {WS1}",0.021,<0>  ,0.09,<1> (CHB) ,"","",0.4,<0>  ,"",<0>  ,1.24,<1> (CHB) ,

